DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB,label
1190204671,-1.155024,-0.774962,-0.199987,-2.039994,0.168452,-0.058240,-0.471395,-0.252399,-0.206281,off_bottom
1190204676,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.248702,-0.206281,off_bottom
1190204681,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.248825,-0.206281,off_bottom
1190204690,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.248455,-0.206281,off_bottom
1190204694,-1.155024,-0.774962,-0.199987,-2.039994,0.167583,-0.058240,-0.471395,-0.248579,-0.206281,off_bottom
1190204699,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.251413,-0.206281,off_bottom
1190204702,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.247839,-0.206281,off_bottom
1190204707,-1.155024,-0.774962,-0.199987,-2.039994,0.168452,-0.058240,-0.471395,-0.252152,-0.206281,off_bottom
1190204716,-1.155024,-0.774962,-0.199987,-2.039994,0.167583,-0.058240,-0.471395,-0.253262,-0.206281,off_bottom
1190204720,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.250057,-0.206281,off_bottom
1190204725,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.253015,-0.206281,off_bottom
1190204730,-1.155024,-0.774962,-0.199987,-2.039994,0.168452,-0.058240,-0.471395,-0.250427,-0.206281,off_bottom
1190204735,-1.155024,-0.774962,-0.199987,-2.039994,0.168742,-0.058240,-0.471395,-0.252029,-0.206281,off_bottom
1190204739,-1.155024,-0.774962,-0.199987,-2.039994,0.169032,-0.058240,-0.471395,-0.254124,-0.206281,off_bottom
1190204744,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.254371,-0.206281,off_bottom
1190204748,-1.155024,-0.774962,-0.199987,-2.039994,0.167293,-0.058240,-0.471395,-0.251783,-0.206281,off_bottom
1190204753,-1.155024,-0.774962,-0.199987,-2.039994,0.168452,-0.058240,-0.471395,-0.254124,-0.206281,off_bottom
1190204756,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.251536,-0.206281,off_bottom
1190204761,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.254740,-0.206281,off_bottom
1190204765,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.255233,-0.206281,off_bottom
1190204770,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.251043,-0.206281,off_bottom
1190204775,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.251659,-0.206281,off_bottom
1190204779,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.251659,-0.206281,off_bottom
1190204784,-1.155024,-0.774962,-0.199987,-2.039994,0.168452,-0.058240,-0.471395,-0.248332,-0.206281,off_bottom
1190204789,-1.155024,-0.774962,-0.199987,-2.039994,0.168452,-0.058240,-0.471395,-0.253015,-0.206281,off_bottom
1190204793,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.252522,-0.206281,off_bottom
1190204798,-1.155024,-0.774962,-0.199987,-2.039994,0.167293,-0.058240,-0.471395,-0.254247,-0.206281,off_bottom
1190204802,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.253262,-0.206281,off_bottom
1190204807,-1.155024,-0.774962,-0.199987,-2.039994,0.168742,-0.058240,-0.471395,-0.255480,-0.206281,off_bottom
1190204810,-1.155024,-0.774962,-0.199987,-2.039994,0.169032,-0.058240,-0.471395,-0.251536,-0.206281,off_bottom
1190204815,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.253878,-0.206281,off_bottom
1190204819,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.253138,-0.206281,off_bottom
1190204824,-1.155024,-0.774962,-0.199987,-2.039994,0.168742,-0.058240,-0.471395,-0.254247,-0.206281,off_bottom
1190204829,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.254987,-0.206281,off_bottom
1190204833,-1.155024,-0.774962,-0.199987,-2.039994,0.168452,-0.058240,-0.471395,-0.252645,-0.206281,off_bottom
1190204838,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.252645,-0.206281,off_bottom
1190204843,-1.155024,-0.774962,-0.199987,-2.039994,0.168162,-0.058240,-0.471395,-0.250550,-0.206281,off_bottom
1190204847,-1.155024,-0.774962,-0.199987,-2.039994,0.167872,-0.058240,-0.471395,-0.250797,-0.206281,off_bottom
1190204852,-1.155024,-0.774962,-0.199987,-2.039994,0.168452,-0.058240,-0.471395,-0.254247,-0.206281,off_bottom
1190204856,-1.155024,-0.774962,-0.199987,-2.039994,0.169322,-0.058240,-0.471395,-0.254247,-0.206281,off_bottom
1190204861,-1.155024,-0.774962,-0.199987,-2.039994,0.169032,-0.058240,-0.471395,-0.254124,-0.206281,off_bottom
1243946986,0.544726,2.922953,0.504312,2.250227,1.571593,0.126482,0.448052,2.362229,-2.485137,in_slips
1243946989,0.556094,2.922830,0.504312,2.250227,1.562053,0.193696,0.432728,2.340681,-2.407219,in_slips
1243946992,0.561468,2.922780,0.504312,2.250227,1.656417,0.194072,0.448052,2.350614,-3.177982,in_slips
1243946995,0.561468,2.922780,0.504312,2.250227,1.640432,0.194072,0.432728,2.338472,-3.047415,in_slips
1243946998,0.527364,2.923171,0.504312,2.250227,1.378612,0.194072,0.432728,2.338472,-0.907811,in_slips
1243947001,0.513308,2.923318,0.504312,2.250227,1.304487,0.194072,-0.088292,2.348600,-0.303415,in_slips
1243947004,0.495946,2.923509,0.504312,2.250227,1.227011,0.194072,-0.394774,2.337333,0.329411,in_slips
1243947007,0.478377,2.923691,0.504312,2.250227,1.362111,0.194072,-0.394774,2.351344,-0.774085,in_slips
1243947010,0.477550,2.923695,0.504312,2.250227,1.368170,0.194072,-0.118940,2.339542,-0.823574,in_slips
1243947013,0.477550,2.923695,0.504312,2.250227,1.352571,0.194072,0.386756,2.359561,-0.696167,in_slips
1243947016,0.479204,2.923673,0.504312,2.250227,1.365463,0.194072,0.432728,2.325990,-0.801462,in_slips
1243947019,0.482511,2.923639,0.504312,2.250227,1.409937,0.194072,0.432728,2.266683,-1.164732,in_slips
1243947022,0.486025,2.923599,0.504312,2.250227,1.443325,0.194072,0.432728,2.318454,-1.436394,in_slips
1243947025,0.491605,2.923536,0.504312,2.250227,1.462662,0.194072,0.432728,2.352330,-1.595390,in_slips
1243947028,0.499046,2.923452,0.504312,2.250227,1.464080,0.194072,0.448052,2.340723,-1.606973,in_slips
1243947031,0.506487,2.923374,0.504312,2.250227,1.488445,0.194072,0.448052,2.347759,-1.805981,in_slips
1243947034,0.513928,2.923291,0.504312,2.250227,1.487284,0.194072,0.448052,2.347759,-1.796505,in_slips
1243947037,0.521369,2.923210,0.504312,2.250227,1.482257,0.194072,0.448052,2.337486,-1.755440,in_slips
1243947040,0.529224,2.923126,0.504312,2.250227,1.496437,0.194072,0.432728,2.345898,-1.871265,in_slips
1243947043,0.537285,2.923041,0.504312,2.250227,1.478776,0.194072,0.432728,2.349288,-1.727010,in_slips
1243947046,0.537698,2.923039,0.504312,2.250227,1.475682,0.194072,0.432728,2.341599,-1.701739,in_slips
1243947049,0.537698,2.923039,0.504312,2.250227,1.462662,0.194072,0.432728,2.349169,-1.594337,in_slips
1243947052,0.537698,2.923039,0.504312,2.250227,1.459053,0.194072,0.432728,2.349169,-1.565908,in_slips
1243947055,0.537698,2.923039,0.504312,2.250227,1.452478,0.194072,0.432728,2.329678,-1.512207,in_slips
1243947058,0.539765,2.923014,0.504312,2.250227,1.428758,0.194072,0.432728,2.329678,-1.317410,in_slips
1243947061,0.540385,2.923012,0.504312,2.250227,1.458666,0.194072,0.448052,2.331963,-1.562749,in_slips
1243947064,0.540179,2.923012,0.504312,2.250227,1.457248,0.194072,0.432728,2.339347,-1.551166,in_slips
1243947070,0.540179,2.923012,0.504312,2.250227,1.455443,0.194072,0.432728,2.340834,-1.536425,in_slips
1243947073,0.540179,2.923012,0.504312,2.250227,1.456603,0.194072,0.432728,2.340834,-1.545901,in_slips
1243947076,0.540179,2.923012,0.504312,2.250227,1.454670,0.194072,0.432728,2.340834,-1.530107,in_slips
1243947079,0.540179,2.923012,0.504312,2.250227,1.456217,0.194072,0.432728,2.349552,-1.542743,in_slips
1243947082,0.540179,2.923012,0.504312,2.250227,1.453767,0.194072,0.432728,2.356519,-1.521683,in_slips
1243947085,0.540179,2.923012,0.504312,2.250227,1.453381,0.194072,0.448052,2.346731,-1.519578,in_slips
1243947088,0.540179,2.923012,0.504312,2.250227,1.452220,0.194072,0.448052,2.346731,-1.509048,in_slips
1243947091,0.540179,2.923012,0.504312,2.250227,1.452994,0.194072,0.539997,2.354990,-1.516419,in_slips
1243947094,0.540179,2.923012,0.504312,2.250227,1.456990,0.194072,0.539997,2.354990,-1.549060,in_slips
1243947097,0.540179,2.923012,0.504312,2.250227,1.454025,0.194072,1.106989,2.347342,-1.523789,in_slips
1243947100,0.540179,2.923012,0.504312,2.250227,1.452478,0.194072,1.352175,2.346960,-1.512207,in_slips
1243947103,0.540179,2.923012,0.504312,2.250227,1.443454,0.194072,1.367499,2.306991,-1.438500,in_slips
1243947106,0.540179,2.923012,0.504312,2.250227,1.442165,0.194072,1.367499,2.306991,-1.426918,in_slips
1243947109,0.540179,2.923012,0.504312,2.250227,1.436106,0.194072,1.367499,2.321954,-1.378482,in_slips
1243947112,0.540592,2.923005,0.504312,2.250227,1.432626,0.194072,1.352175,2.304791,-1.348999,in_slips
1243947115,0.543072,2.922978,0.504312,2.250227,1.415609,0.194072,1.352175,2.304791,-1.211062,in_slips
1243947118,0.546173,2.922944,0.504312,2.250227,1.432110,0.194072,1.352175,2.323891,-1.345840,in_slips
1243947121,0.548653,2.922920,0.504312,2.250227,1.430305,0.194072,1.352175,2.314188,-1.330046,in_slips
1243947124,0.550720,2.922897,0.504312,2.250227,1.422571,0.194072,1.367499,2.320314,-1.267921,in_slips
1243947127,0.553201,2.922870,0.504312,2.250227,1.419477,0.194072,1.367499,2.324843,-1.242650,in_slips
1243947130,0.555681,2.922843,0.504312,2.250227,1.419735,0.194072,1.382824,2.327698,-1.244756,in_slips
1243947133,0.558161,2.922816,0.504312,2.250227,1.419348,0.194072,1.367499,2.339653,-1.241597,in_slips
1243947136,0.560642,2.922789,0.504312,2.250227,1.415094,0.194072,1.367499,2.333637,-1.206850,in_slips
1243947139,0.563122,2.922762,0.504312,2.250227,1.413934,0.194072,1.367499,2.333637,-1.197373,in_slips
1243947142,0.565602,2.922733,0.504312,2.250227,1.414836,0.194072,1.367499,2.342355,-1.204744,in_slips
1243947145,0.568289,2.922704,0.504312,2.250227,1.415609,0.194072,1.367499,2.329950,-1.210009,in_slips
1243947148,0.571183,2.922672,0.504312,2.250227,1.417930,-0.013456,1.367499,2.329950,-1.230015,in_slips
1243947151,0.574077,2.922641,0.504312,2.250227,1.419477,-0.013456,1.367499,2.345745,-1.242650,in_slips
1243947154,0.576971,2.922611,0.504312,2.250227,1.419863,-0.013456,1.367499,2.342967,-1.245809,in_slips
1243947157,0.579658,2.922580,0.504312,2.250227,1.414320,-0.027456,1.367499,2.324393,-1.200532,in_slips
1243947160,0.582551,2.922548,0.504312,2.250227,1.421153,-0.027456,1.367499,2.324393,-1.256339,in_slips
1243947163,0.585445,2.922517,0.504312,2.250227,1.423602,-0.027456,1.352175,2.310458,-1.276345,in_slips
1243947166,0.588339,2.922486,0.504312,2.250227,1.419348,-0.027456,1.352175,2.324274,-1.241597,in_slips
1243947169,0.591232,2.922454,0.504312,2.250227,1.419606,-0.003920,1.367499,2.328157,-1.243703,in_slips
1243947172,0.594126,2.922425,0.504312,2.250227,1.419090,-0.003920,1.367499,2.315480,-1.239492,in_slips
1243947175,0.597433,2.922387,0.504312,2.250227,1.422184,-0.003920,1.352175,2.327435,-1.264762,in_slips
1243947178,0.600740,2.922351,0.504312,2.250227,1.427598,-0.001090,1.367499,2.330859,-1.308987,in_slips
1243947181,0.604254,2.922312,0.504312,2.250227,1.427083,-0.001090,1.367499,2.330859,-1.304775,in_slips
1243947184,0.607768,2.922274,0.504312,2.250227,1.428114,-0.001090,1.367499,2.346773,-1.313198,in_slips
1243947187,0.611075,2.922238,0.504312,2.250227,1.425149,0.005625,1.352175,2.345405,-1.288980,in_slips
1243947190,0.614589,2.922198,0.504312,2.250227,1.420379,0.005625,1.367499,2.334249,-1.250021,in_slips
1243947193,0.618516,2.922157,0.504312,2.250227,1.424762,0.005625,1.352175,2.344411,-1.285822,in_slips
1243947196,0.622650,2.922110,0.504312,2.250227,1.435333,0.012805,1.352175,2.333637,-1.372164,in_slips
1243947199,0.627197,2.922063,0.504312,2.250227,1.429919,0.012805,1.367499,2.341293,-1.327940,in_slips
1243947202,0.632365,2.922004,0.504312,2.250227,1.436751,0.025123,1.352175,2.327554,-1.383746,in_slips
1243947205,0.637739,2.921946,0.504312,2.250227,1.435720,0.025123,1.352175,2.326254,-1.375323,in_slips
1243947208,0.643526,2.921883,0.504312,2.250227,1.436106,0.046169,1.352175,2.326330,-1.378482,in_slips
1243947211,0.649107,2.921822,0.504312,2.250227,1.444099,0.046169,1.367499,2.329151,-1.443765,in_slips
1243947214,0.654895,2.921759,0.504312,2.250227,1.442165,0.059898,1.352175,2.323628,-1.426918,in_slips
1243947217,0.660475,2.921698,0.504312,2.250227,1.428758,0.059898,1.367499,2.336458,-1.318463,in_slips
1243947220,0.666263,2.921635,0.504312,2.250227,1.429145,0.062312,1.367499,2.330782,-1.321622,in_slips
1243947223,0.671844,2.921575,0.504312,2.250227,1.433012,0.062312,1.352175,2.323891,-1.353211,in_slips
1243947226,0.677631,2.921514,0.504312,2.250227,1.436880,0.062288,1.367499,2.329984,-1.384799,in_slips
1243947229,0.683212,2.921451,0.504312,2.250227,1.437782,0.062288,1.367499,2.339084,-1.392170,in_slips
1243947232,0.688999,2.921390,0.504312,2.250227,1.437782,0.062049,1.352175,2.328582,-1.392170,in_slips
1243947235,0.694580,2.921327,0.504312,2.250227,1.434946,0.062122,1.367499,2.343077,-1.369005,in_slips
1243947238,0.700368,2.921267,0.504312,2.250227,1.434817,0.062122,1.352175,2.330748,-1.367952,in_slips
1243947241,0.705948,2.921204,0.504312,2.250227,1.432110,0.062170,1.367499,2.349662,-1.345840,in_slips
1243947244,0.712149,2.921138,0.504312,2.250227,1.438298,0.062170,1.352175,2.347725,-1.396382,in_slips
1243947247,0.718143,2.921071,0.504312,2.250227,1.440232,0.065514,1.367499,2.338285,-1.412176,in_slips
1243947250,0.724758,2.920999,0.504312,2.250227,1.439716,0.065514,1.367499,2.338778,-1.407964,in_slips
1243947253,0.731785,2.920923,0.504312,2.250227,1.441521,0.072867,1.367499,2.340452,-1.422706,in_slips
1243947256,0.739433,2.920837,0.504312,2.250227,1.439071,0.085040,1.367499,2.317162,-1.402700,in_slips
1243947259,0.748734,2.920734,0.504312,2.250227,1.451576,0.108282,1.367499,2.317162,-1.504836,in_slips
1243947262,0.759069,2.920621,0.504312,2.250227,1.462920,0.142927,1.352175,2.318258,-1.597496,in_slips
1243947265,0.769610,2.920509,0.504312,2.250227,1.456346,0.168126,1.352175,2.322413,-1.543796,in_slips
1243947268,0.779945,2.920396,0.504312,2.250227,1.465498,0.172423,1.367499,2.330442,-1.618555,in_slips
1243947271,0.790280,2.920284,0.504312,2.250227,1.458795,0.172581,1.367499,2.317077,-1.563802,in_slips
1243947274,0.800615,2.920169,0.504312,2.250227,1.463436,0.172662,1.352175,2.320127,-1.601708,in_slips
1243947277,0.810950,2.920057,0.504312,2.250227,1.470784,0.172819,1.367499,2.333297,-1.661727,in_slips
1243947280,0.821491,2.919942,0.504312,2.250227,1.460342,0.173139,1.367499,2.328276,-1.576437,in_slips
1243947283,0.832032,2.919830,0.504312,2.250227,1.463436,0.174913,1.367499,2.346620,-1.601708,in_slips
1243947286,0.842574,2.919713,0.504312,2.250227,1.463951,0.175564,1.367499,2.346620,-1.605920,in_slips
1243947289,0.853115,2.919598,0.504312,2.250227,1.462533,0.175645,1.352175,2.331887,-1.593284,in_slips
1243947292,0.864070,2.919481,0.504312,2.250227,1.457892,0.176381,1.336851,2.327052,-1.556431,in_slips
1243947295,0.875232,2.919357,0.504312,2.250227,1.471299,0.183739,1.367499,2.342890,-1.665938,in_slips
1243947298,0.886807,2.919234,0.504312,2.250227,1.469881,0.194072,1.352175,2.331054,-1.654356,in_slips
1243947301,0.898175,2.919110,0.504312,2.250227,1.468076,0.195685,1.367499,2.332193,-1.639614,in_slips
1243947304,0.909750,2.918982,0.504312,2.250227,1.466530,0.195972,1.367499,2.332193,-1.626979,in_slips
1243947307,0.922152,2.918847,0.504312,2.250227,1.475940,0.199461,1.352175,2.315250,-1.703845,in_slips
1243947313,0.947162,2.918575,0.504312,2.250227,1.474522,0.222585,1.352175,2.311486,-1.692262,in_slips
1243947316,0.959563,2.918440,0.504312,2.250227,1.475811,0.221546,1.367499,2.310874,-1.702792,in_slips
1243947319,0.971965,2.918305,0.504312,2.250227,1.473620,0.221202,1.352175,2.314953,-1.684892,in_slips
1243947322,0.984367,2.918170,0.504312,2.250227,1.469623,0.220976,1.367499,2.303108,-1.651197,in_slips
1243947325,0.996975,2.918033,0.504312,2.250227,1.475296,0.221546,1.367499,2.313500,-1.697527,in_slips
1243947328,1.009377,2.917898,0.504312,2.250227,1.473620,0.221089,1.367499,2.326712,-1.684892,in_slips
1243947331,1.022192,2.917756,0.504312,2.250227,1.480452,0.220976,1.352175,2.315480,-1.740698,in_slips
1243947334,1.035421,2.917612,0.504312,2.250227,1.466916,0.229211,1.367499,2.330553,-1.630138,in_slips
1243947337,1.048649,2.917471,0.504312,2.250227,1.475038,0.238307,1.352175,2.319635,-1.696474,in_slips
1243947340,1.061878,2.917327,0.504312,2.250227,1.472846,0.238052,1.352175,2.315293,-1.678574,in_slips
1243947343,1.074899,2.917183,0.504312,2.250227,1.471299,0.237539,1.352175,2.315862,-1.665938,in_slips
1243947346,1.088128,2.917039,0.504312,2.250227,1.470268,0.238566,1.367499,2.321189,-1.657515,in_slips
1243947349,1.101356,2.916895,0.504312,2.250227,1.472459,0.238178,1.352175,2.318759,-1.674362,in_slips
1243947352,1.114585,2.916753,0.504312,2.250227,1.471041,0.238950,1.352175,2.319821,-1.663832,in_slips
1243947355,1.127813,2.916609,0.504312,2.250227,1.473233,0.238436,1.352175,2.303151,-1.681733,in_slips
1243947358,1.140835,2.916466,0.504312,2.250227,1.475940,0.238307,1.367499,2.298852,-1.703845,in_slips
1243947361,1.154064,2.916322,0.504312,2.250227,1.476842,0.239079,1.367499,2.298316,-1.710162,in_slips
1243947364,1.167292,2.916178,0.504312,2.250227,1.472331,0.239079,1.352175,2.290210,-1.674362,in_slips
1243947367,1.180521,2.916036,0.504312,2.250227,1.474522,0.237793,1.367499,2.301664,-1.692262,in_slips
1243947370,1.193749,2.915892,0.504312,2.250227,1.472459,0.238307,1.352175,2.294093,-1.675415,in_slips
1243947373,1.206978,2.915748,0.504312,2.250227,1.469623,0.239597,1.352175,2.292989,-1.652250,in_slips
1243947376,1.220206,2.915604,0.504312,2.250227,1.471170,0.239338,1.352175,2.304060,-1.664885,in_slips
1243947379,1.233228,2.915460,0.504312,2.250227,1.469108,0.238052,1.367499,2.307493,-1.648038,in_slips
1243947382,1.246456,2.915319,0.504312,2.250227,1.470268,0.238695,1.367499,2.314987,-1.657515,in_slips
1243947385,1.259685,2.915172,0.504312,2.250227,1.471428,0.239208,1.367499,2.314987,-1.666991,in_slips
1243947388,1.272913,2.915031,0.504312,2.250227,1.471041,0.238695,1.352175,2.316627,-1.663832,in_slips
1243947391,1.286142,2.914887,0.504312,2.250227,1.464983,0.238695,1.352175,2.311146,-1.614344,in_slips
1243947394,1.299370,2.914743,0.504312,2.250227,1.472846,0.237923,1.352175,2.317349,-1.678574,in_slips
1243947397,1.312392,2.914599,0.504312,2.250227,1.472202,0.238178,1.367499,2.294238,-1.673309,in_slips
1243947400,1.325621,2.914457,0.504312,2.250227,1.469623,0.238695,1.352175,2.296676,-1.652250,in_slips
1243947403,1.338849,2.914313,0.504312,2.250227,1.477745,0.237539,1.352175,2.308368,-1.718586,in_slips
1243947406,1.352078,2.914169,0.504312,2.250227,1.477487,0.238820,1.352175,2.289140,-1.716480,in_slips
1243947409,1.365100,2.914026,0.504312,2.250227,1.476585,0.238695,1.367499,2.286854,-1.709109,in_slips
1243947412,1.378328,2.913882,0.504312,2.250227,1.475682,0.238052,1.352175,2.293634,-1.701739,in_slips
1243947415,1.391557,2.913738,0.504312,2.250227,1.466916,0.239338,1.367499,2.283812,-1.630138,in_slips
1243947418,1.404785,2.913596,0.504312,2.250227,1.481225,0.239079,1.352175,2.289633,-1.745963,in_slips
1243947421,1.410366,2.913549,0.504312,2.250227,1.483030,0.237029,1.352175,2.297246,-1.761757,in_slips
1243947424,1.398998,2.913675,0.504312,2.250227,1.450673,0.237029,1.352175,2.289063,-1.497466,in_slips
1243947427,1.390523,2.913769,0.504312,2.250227,1.467561,0.237029,1.352175,2.290593,-1.635403,in_slips
1243947433,1.379155,2.913884,0.504312,2.250227,1.471299,0.237029,1.367499,2.328505,-1.665938,in_slips
1243947436,1.377088,2.913906,0.504312,2.250227,1.473362,0.237029,1.352175,2.331012,-1.682786,in_slips
1243947439,1.377295,2.913906,0.504312,2.250227,1.463436,0.237029,1.352175,2.306728,-1.601708,in_slips
1243947442,1.377295,2.913906,0.504312,2.250227,1.460084,0.237029,1.091665,2.311027,-1.574331,in_slips
1243947445,1.377295,2.913906,0.504312,2.250227,1.467948,0.237029,0.417404,2.319099,-1.638562,in_slips
1243947448,1.377295,2.913906,0.504312,2.250227,1.483159,0.237029,0.417404,2.319099,-1.762810,in_slips
1243947451,1.377295,2.913906,0.504312,2.250227,1.493214,0.237029,-0.456071,2.309201,-1.844941,in_slips
1243947454,1.377295,2.913906,0.395962,2.250227,1.511649,0.237029,-0.471395,2.236766,-1.995513,in_slips
1243947457,1.377295,2.913906,0.395962,2.250227,1.531888,0.237029,-0.471395,2.236766,-2.160827,in_slips
1243947460,1.377295,2.913906,0.395962,2.250227,1.559346,0.237029,-0.440747,2.041944,-2.385107,in_slips
1243947463,1.377295,2.913906,0.158932,2.250227,1.586933,0.237029,-0.333478,1.707393,-2.610439,in_slips
1243947466,1.377295,2.913906,0.158932,2.250227,1.614520,0.237029,-0.333478,1.707393,-2.835771,in_slips
1243947469,1.377295,2.913906,0.158932,2.250227,1.634502,0.237029,-0.440747,1.242850,-2.998979,in_slips
1243947472,1.377295,2.913906,-0.003594,2.250227,1.648811,0.237029,-0.471395,1.008178,-3.115857,in_slips
1243947475,1.377295,2.913906,-0.003594,2.250227,1.660155,0.237029,-0.471395,1.008178,-3.208517,in_slips
1243947478,1.377295,2.913906,-0.003594,2.250227,1.674851,0.237029,-0.471395,0.599893,-3.328554,in_slips
1243947481,1.376261,2.913915,-0.132262,2.250227,1.722420,0.237029,-0.471395,0.209951,-3.716042,in_slips
1243947484,1.375228,2.913929,-0.132262,2.250227,1.370748,0.237029,-0.471395,0.209951,-0.844633,in_slips
1243947487,1.373987,2.913942,-0.132262,2.250227,0.808306,0.237029,-0.471395,-0.005152,3.749409,in_slips
1243947490,1.373781,2.913942,-0.152581,2.250227,0.464627,0.237029,-0.471395,-0.005152,6.557641,in_slips
1243947493,1.373367,2.913947,-0.179669,2.250227,0.325015,0.237029,-0.471395,-0.109263,7.697991,in_slips
1243947496,1.373367,2.913949,-0.199987,2.250227,0.311866,0.237029,-0.471395,-0.313559,7.804339,in_slips
1243947499,1.372747,2.913956,-0.199987,2.250227,0.107799,0.237029,-0.471395,-0.313559,9.471167,in_slips
1243947502,1.372127,2.913963,-0.199987,2.250227,-0.138165,0.237029,-0.471395,-0.396878,11.481258,in_slips
1243947505,1.371714,2.913965,-0.199987,2.250227,-0.336431,0.237029,-0.471395,-0.433006,13.099650,in_slips
1243947508,1.371507,2.913967,-0.199987,2.250227,-0.441237,0.237029,-0.471395,-0.437229,13.955703,in_slips
1243947511,1.370887,2.913972,-0.199987,2.250227,-0.649816,0.237029,-0.471395,-0.444502,-0.208649,in_slips
1243947514,1.370887,2.913972,-0.199987,2.250227,-0.693904,0.237029,-0.471395,-0.445522,-0.208649,in_slips
1243947517,1.370887,2.913972,-0.199987,2.250227,-0.680368,0.237029,-0.471395,-0.445522,-0.208649,in_slips
1243947520,1.370887,2.913972,-0.199987,2.250227,-0.677661,0.237029,-0.471395,-0.444426,-0.208649,in_slips
1243947523,1.370887,2.913972,-0.199987,2.250227,-0.677145,0.237029,-0.471395,-0.446440,-0.208649,in_slips
1243947526,1.370887,2.913972,-0.199987,2.250227,-0.674954,0.237029,-0.471395,-0.450586,-0.208649,in_slips
1243947529,1.370887,2.913972,-0.199987,2.250227,-0.675083,0.237029,-0.471395,-0.450586,-0.208649,in_slips
1243947532,1.370887,2.913972,-0.199987,2.250227,-0.667090,0.237029,-0.471395,-0.451232,-0.208649,in_slips
1243947535,1.370887,2.913972,-0.199987,2.250227,-0.668379,0.237029,-0.440747,-0.453330,-0.208649,in_slips
1243947538,1.370887,2.913972,-0.199987,2.250227,-0.665930,0.237029,-0.440747,-0.453330,-0.208649,in_slips
1243947541,1.370887,2.913972,-0.199987,2.250227,-0.734124,0.237029,-0.394774,-0.454817,-0.208649,in_slips
1243947544,1.370887,2.913972,-0.199987,2.250227,-0.820238,0.237029,-0.364126,-0.456296,-0.208649,in_slips
1243947547,1.371094,2.913972,-0.199987,2.250227,-0.726390,0.237029,-0.364126,-0.456296,-0.208649,in_slips
1243947553,1.371094,2.913972,-0.199987,2.250227,-0.727034,0.237029,-0.471395,-0.457672,-0.208649,in_slips
1243947556,1.371094,2.913972,-0.199987,2.250227,-0.732706,0.237029,-0.471395,-0.457672,-0.208649,in_slips
1243947559,1.371094,2.913972,-0.199987,2.250227,-0.753719,0.237029,-0.471395,-0.461130,-0.208649,in_slips
1243947562,1.371094,2.913972,-0.199987,2.250227,-0.951470,0.237029,-0.103616,-0.456568,-0.208649,in_slips
1243947565,1.371714,2.913972,-0.199987,2.250227,-0.991690,0.237029,-0.103616,-0.456568,-0.208649,in_slips
1243947568,1.372127,2.913972,-0.199987,2.250227,-0.987565,0.237029,-0.103616,-0.455956,-0.208649,in_slips
1243947571,1.372747,2.913972,-0.199987,2.250227,-0.978026,0.237029,-0.103616,-0.460408,-0.208649,in_slips
1243947574,1.373367,2.913972,-0.199987,2.250227,-0.973772,0.237029,-0.103616,-0.460408,-0.208649,in_slips
1243947577,1.373574,2.913972,-0.199987,2.250227,-0.974158,0.237029,-0.103616,-0.490674,-0.208649,in_slips
1243947580,1.374401,2.913972,-0.199987,2.250227,-0.960236,0.237029,-0.103616,-0.490674,-0.208649,in_slips
1243947583,1.374401,2.913972,-0.199987,2.250227,-0.960880,0.237029,-0.103616,-0.510539,-0.208649,in_slips
1243947586,1.374814,2.913972,-0.199987,2.250227,-0.966553,0.237029,-0.394774,-0.518424,-0.208649,in_slips
1243947589,1.375021,2.913972,-0.199987,2.250227,-0.961009,0.237029,-0.394774,-0.518424,-0.208649,in_slips
1243947592,1.375228,2.913972,-0.199987,2.250227,-0.955724,0.237029,-0.471395,-0.518917,-0.208649,in_slips
