timestamp,bearing_1,bearing_2,bearing_3,bearing_4
19436789,0.054,-0.032,-0.039,-0.024
19436790,0.007,-0.046,-0.061,-0.068
19436791,0.071,0.154,-0.083,-0.029
19436792,0.210,0.232,-0.081,0.015
19436793,-0.029,-0.002,-0.046,0.005
19436794,-0.046,-0.127,-0.122,-0.090
19436795,0.020,0.168,-0.093,-0.024
19436796,0.115,0.317,-0.017,-0.024
19436797,-0.046,0.120,-0.017,0.015
19436798,-0.059,0.010,-0.117,0.022
19436799,0.002,-0.056,-0.046,0.024
19436800,-0.081,0.049,-0.012,0.076
19436801,-0.317,-0.059,0.056,0.066
19436802,-0.334,-0.068,0.032,-0.022
19436803,-0.042,-0.066,0.017,0.020
19436804,0.088,-0.151,0.100,0.081
19436805,-0.034,-0.051,0.012,0.093
19436806,-0.259,-0.010,0.068,0.051
19436807,-0.195,0.000,0.181,0.073
19436808,0.056,-0.132,0.181,0.044
19436809,0.288,-0.103,-0.093,0.054
19436810,0.027,0.129,-0.032,-0.002
19436811,-0.217,0.117,0.049,-0.054
19436812,-0.085,0.002,0.078,0.049
19436813,0.225,-0.027,0.117,0.068
19436814,0.188,0.122,-0.007,-0.073
19436815,0.051,0.271,0.039,-0.186
19436816,0.083,0.256,0.178,-0.120
19436817,0.073,0.171,0.142,-0.017
19436818,0.100,0.046,-0.015,0.059
19436819,-0.103,-0.029,0.044,-0.034
19436820,-0.044,0.032,-0.034,-0.195
19436821,-0.103,0.039,0.154,-0.093
19436822,-0.181,-0.039,0.195,-0.015
19436823,0.032,-0.056,0.059,0.029
19436824,-0.442,-0.210,0.125,0.063
19436825,-0.659,-0.200,0.132,-0.020
19436826,0.046,-0.237,-0.063,-0.112
19436827,0.247,-0.208,0.063,-0.034
19436828,-0.022,-0.208,0.085,0.012
19436829,-0.322,-0.063,-0.063,0.010
19436830,-0.042,0.081,-0.171,-0.066
19436831,0.186,0.100,-0.046,-0.144
19436832,0.139,0.059,-0.054,-0.212
19436833,0.049,0.200,-0.383,-0.225
19436834,-0.054,0.293,-0.374,-0.164
19436835,0.071,0.227,-0.293,-0.056
19436836,0.330,0.264,-0.195,-0.088
19436837,0.200,0.242,0.020,-0.017
19436838,-0.073,0.315,0.027,-0.046
19436839,0.032,0.093,-0.078,0.002
19436840,0.261,0.105,0.024,0.022
19436841,0.261,0.005,0.193,0.093
19436842,-0.168,0.002,0.183,0.154
19436843,-0.352,-0.212,0.139,0.125
19436844,-0.212,-0.190,0.237,0.100
19436845,-0.103,-0.222,0.325,0.088
19436846,-0.054,-0.093,0.081,0.093
19436847,-0.073,-0.066,0.061,0.154
19436848,-0.093,-0.176,0.095,0.212
19436849,-0.007,-0.088,0.193,0.110
19436850,0.037,-0.020,0.051,0.110
19436851,0.054,0.081,-0.083,0.076
19436852,0.078,0.088,-0.176,0.039
19436853,0.081,0.010,-0.120,-0.078
19436854,0.156,0.269,-0.166,-0.107
19436855,-0.024,0.310,-0.312,-0.129
19436856,-0.200,0.081,-0.229,-0.144
19436857,-0.173,0.142,-0.208,-0.176
19436858,0.000,0.300,-0.159,-0.166
19436859,0.056,0.286,-0.220,-0.090
19436860,-0.063,0.112,-0.186,-0.078
19436861,-0.188,-0.146,-0.146,-0.061
19436862,-0.237,-0.090,-0.010,-0.088
19436863,-0.098,-0.017,-0.142,-0.107
19436864,-0.151,-0.146,-0.020,-0.110
19436865,-0.127,-0.188,0.010,-0.066
19436866,-0.120,-0.178,0.120,-0.093
19436867,-0.110,-0.195,0.320,-0.042
19436868,-0.085,-0.312,0.186,0.024
19436869,-0.098,-0.105,0.046,0.027
19436870,0.085,-0.117,0.225,0.034
19436871,0.234,-0.261,0.376,0.029
19436872,0.366,-0.105,0.203,0.037
19436873,-0.002,0.159,0.007,0.044
19436874,0.061,-0.139,0.090,0.010
19436875,0.071,0.044,-0.049,-0.078
19436876,0.244,0.281,-0.146,-0.144
19436877,0.288,0.178,0.110,-0.078
19436878,0.142,0.156,0.020,-0.017
19436879,0.078,0.129,-0.232,0.029
19436880,0.037,0.217,-0.076,-0.002
19436881,-0.139,0.073,-0.203,-0.034
19436882,-0.066,0.085,-0.046,-0.037
19436883,-0.044,0.188,-0.012,0.027
19436884,-0.110,0.183,0.012,0.051
19436885,0.037,-0.020,-0.037,0.054
19436886,0.105,-0.105,-0.144,0.042
19436887,-0.056,0.154,-0.100,0.125
19436888,-0.330,-0.012,0.142,0.081
19436889,-0.281,-0.107,0.027,0.007
19436890,-0.156,-0.071,0.205,-0.024
19436891,-0.073,0.044,0.215,-0.010
19436892,0.117,-0.015,0.024,0.063
19436893,0.029,-0.139,0.032,0.081
19436894,-0.249,0.083,0.190,0.073
19436895,0.105,-0.061,0.232,-0.029
19436896,0.398,0.020,0.071,-0.076
19436897,0.002,0.068,-0.059,-0.085
19436898,-0.242,-0.002,0.010,-0.120
19436899,-0.208,-0.083,0.186,-0.049
19436900,0.032,-0.190,0.132,-0.022
19436901,-0.083,0.029,-0.007,-0.059
19436902,-0.017,0.286,-0.002,-0.156
19436903,0.176,0.032,-0.029,-0.198
19436904,0.046,-0.081,0.100,-0.068
19436905,0.188,-0.093,0.063,0.024
19436906,-0.012,-0.105,0.190,0.029
19436907,-0.132,-0.088,0.110,-0.120
19436908,-0.229,-0.095,-0.034,-0.164
19436909,-0.361,-0.051,-0.012,-0.229
19436910,-0.120,-0.110,0.164,-0.029
19436911,-0.195,-0.173,0.120,0.134
19436912,-0.376,-0.122,-0.046,0.134
19436913,-0.059,-0.220,-0.125,-0.029
19436914,0.093,-0.217,0.081,-0.137
19436915,-0.007,0.027,-0.049,-0.005
19436916,-0.132,0.168,-0.359,0.063
19436917,-0.100,0.164,-0.337,0.088
19436918,-0.081,-0.002,-0.208,-0.105
19436919,-0.032,0.198,-0.068,-0.203
19436920,0.107,0.164,-0.054,-0.154
19436921,0.183,0.212,-0.083,-0.068
19436922,0.071,0.164,-0.090,0.015
19436923,0.061,0.193,-0.120,0.010
19436924,-0.071,0.061,-0.085,-0.024
19436925,-0.012,-0.010,0.095,-0.022
19436926,0.413,0.195,0.154,0.129
19436927,0.266,0.098,0.281,0.208
19436928,-0.127,0.034,0.078,0.129
19436929,-0.227,-0.027,0.098,0.090
19436930,-0.120,-0.046,0.232,0.117
19436931,0.063,-0.098,0.288,0.149
19436932,0.046,-0.112,0.083,0.122
19436933,-0.188,-0.134,0.088,0.144
19436934,-0.161,-0.059,0.073,0.068
19436935,0.049,0.112,0.117,0.051
19436936,0.139,-0.005,0.144,0.190
19436937,0.088,-0.100,-0.066,0.068
19436938,0.159,0.039,-0.129,-0.107
19436939,0.027,0.034,-0.090,-0.071
19436940,0.027,0.256,-0.107,-0.068
19436941,-0.051,0.063,-0.286,-0.029
19436942,-0.115,0.100,-0.190,0.044
19436943,-0.137,-0.027,-0.178,-0.049
19436944,-0.127,-0.034,-0.205,-0.088
19436945,-0.022,-0.029,-0.320,-0.161
19436946,-0.090,-0.015,-0.178,-0.122
19436947,-0.051,-0.032,-0.029,-0.051
19436948,-0.049,0.112,-0.063,-0.071
19436949,0.017,0.117,-0.137,-0.044
19436950,-0.034,-0.059,-0.107,-0.125
19436951,-0.054,-0.103,-0.056,-0.068
19436952,-0.068,0.076,-0.012,-0.117
19436953,-0.073,-0.068,0.127,-0.042
19436954,0.017,0.007,0.032,0.024
19436955,0.063,-0.076,0.110,0.005
19436956,0.132,-0.061,0.271,0.063
19436957,0.107,-0.059,0.232,0.051
19436958,0.129,-0.200,0.183,-0.022
19436959,0.059,-0.037,0.210,-0.071
19436960,0.166,0.107,0.129,-0.049
19436961,0.144,0.054,0.247,0.076
19436962,0.176,-0.017,0.176,0.024
19436963,0.029,0.002,-0.012,0.007
19436964,-0.039,0.093,0.073,0.007
19436965,0.005,0.098,-0.005,0.027
19436966,0.120,0.088,-0.110,0.073
19436967,-0.005,0.007,-0.127,0.027
19436968,-0.171,0.103,-0.056,-0.037
19436969,-0.195,0.061,-0.049,-0.044
19436970,-0.081,0.154,-0.027,-0.046
19436971,0.105,0.071,-0.132,-0.005
19436972,0.095,-0.134,-0.139,0.117
19436973,0.037,0.046,-0.059,0.068
19436974,-0.283,0.095,-0.205,0.051
19436975,-0.359,0.073,-0.149,-0.020
19436976,-0.251,-0.063,-0.103,-0.085
19436977,0.210,-0.195,0.112,-0.139
19436978,0.151,-0.090,-0.012,0.054
19436979,-0.137,0.071,-0.068,0.085
19436980,-0.244,0.037,-0.283,0.056
19436981,0.022,-0.129,0.090,-0.005
19436982,0.190,-0.071,0.266,0.020
19436983,0.120,0.039,0.017,-0.012
19436984,-0.093,-0.037,-0.020,0.015
19436985,-0.100,-0.132,0.354,0.061
19436986,0.005,-0.171,0.210,0.012
19436987,0.166,0.085,-0.007,-0.063
19436988,0.071,0.164,0.103,-0.115
19436989,0.171,0.117,0.137,-0.024
19436990,0.190,-0.024,0.020,0.059
19436991,0.242,-0.046,0.198,0.032
19436992,0.110,0.020,0.146,-0.088
19436993,-0.078,0.093,-0.083,-0.164
19436994,0.024,0.129,-0.046,-0.107
19436995,-0.063,-0.032,0.117,0.007
19436996,0.146,0.063,-0.061,0.012
19436997,0.010,0.059,-0.022,-0.042
19436998,-0.247,-0.071,0.056,-0.107
19436999,-0.134,-0.105,-0.027,-0.024
19437000,0.051,-0.063,-0.078,0.010
19437001,0.122,0.000,-0.081,0.068
19437002,0.056,-0.132,-0.125,0.071
19437003,-0.073,0.100,-0.129,-0.029
19437004,-0.134,0.081,-0.032,-0.112
19437005,-0.171,-0.073,-0.098,-0.120
19437006,-0.090,-0.020,-0.081,-0.017
19437007,0.093,0.020,-0.020,0.002
19437008,-0.010,0.017,-0.129,-0.032
19437009,0.078,0.088,0.002,-0.015
19437010,0.083,0.088,-0.039,0.071
19437011,0.098,0.056,0.020,0.046
19437012,0.110,0.083,0.037,0.095
19437013,0.188,-0.095,0.022,0.066
19437014,0.229,0.044,0.022,0.061
19437015,0.059,0.093,0.012,0.073
19437016,-0.132,0.010,0.005,0.071
19437017,-0.159,-0.144,0.066,0.046
19437018,-0.015,-0.063,0.056,0.049
19437019,0.093,0.005,0.217,0.093
19437020,-0.063,0.020,0.154,0.142
19437021,-0.007,-0.056,-0.010,0.088
19437022,0.066,-0.171,0.112,0.032
19437023,-0.027,-0.017,0.010,0.044
19437024,-0.051,-0.017,-0.090,0.037
19437025,0.007,0.027,-0.068,0.032
19437026,0.054,-0.046,0.037,0.024
19437027,0.137,-0.090,-0.022,-0.056
19437028,-0.107,-0.027,-0.151,-0.100
19437029,-0.244,-0.095,-0.234,-0.063
19437030,-0.198,-0.024,-0.200,-0.010
19437031,-0.034,0.100,-0.063,0.029
19437032,0.171,-0.156,-0.054,-0.105
19437033,-0.002,-0.127,-0.308,-0.173
19437034,-0.276,0.164,-0.435,-0.146
19437035,-0.068,0.095,0.051,-0.054
19437036,-0.056,-0.066,0.068,-0.022
19437037,0.081,-0.022,-0.291,-0.034
19437038,0.024,0.203,0.010,-0.093
19437039,-0.100,0.051,0.208,-0.073
19437040,-0.059,-0.076,0.000,-0.090
19437041,0.107,-0.068,-0.188,-0.046
19437042,0.049,-0.024,0.212,0.095
19437043,0.063,-0.032,0.195,0.100
19437044,0.173,-0.217,0.061,-0.034
19437045,0.200,-0.046,0.193,-0.105
19437046,0.115,-0.049,0.308,0.010
19437047,-0.042,0.037,0.266,0.085
19437048,-0.063,-0.112,0.107,0.156
19437049,-0.012,0.029,-0.061,0.056
19437050,0.007,-0.056,0.042,0.034
19437051,0.088,-0.054,0.061,0.044
19437052,0.098,0.066,0.083,0.022
19437053,0.037,0.059,0.015,0.093
19437054,0.056,0.149,-0.090,0.076
19437055,0.078,0.229,-0.132,0.012
19437056,0.100,0.239,0.090,-0.059
19437057,-0.007,-0.078,0.032,-0.071
19437058,-0.115,-0.095,-0.205,0.027
19437059,0.037,0.083,-0.129,0.090
19437060,0.117,0.354,0.127,0.142
19437061,-0.063,0.073,-0.005,0.068
19437062,-0.242,-0.129,-0.159,-0.059
19437063,-0.232,0.005,0.027,-0.066
19437064,0.078,-0.151,0.078,0.049
19437065,0.083,-0.122,0.178,0.154
19437066,-0.125,-0.044,0.066,0.059
19437067,-0.322,0.044,0.095,-0.049
19437068,-0.112,-0.090,0.129,-0.029
19437069,0.220,-0.151,0.024,0.034
19437070,0.237,-0.024,0.056,0.032
19437071,-0.200,-0.093,0.081,0.005
19437072,-0.176,-0.247,0.068,-0.022
19437073,0.015,-0.081,0.107,-0.002
19437074,0.354,0.081,0.042,-0.039
19437075,0.291,0.088,0.027,-0.027
19437076,-0.024,0.122,-0.107,-0.095
19437077,0.046,0.061,0.039,-0.115
19437078,0.042,0.127,0.020,-0.071
19437079,-0.027,-0.034,-0.115,-0.063
19437080,0.020,-0.100,-0.012,-0.093
19437081,-0.037,0.083,0.122,-0.112
19437082,-0.081,0.010,0.098,-0.132
19437083,0.120,-0.061,0.059,-0.083
19437084,-0.195,-0.164,0.020,0.015
19437085,-0.496,-0.132,0.012,0.000
19437086,-0.488,-0.088,0.032,-0.022
19437087,0.093,-0.200,0.078,-0.066
19437088,0.212,-0.190,0.032,0.046
19437089,-0.081,0.000,-0.115,0.051
19437090,-0.215,0.122,-0.103,-0.012
19437091,-0.142,-0.010,-0.024,-0.066
19437092,0.049,0.029,-0.164,-0.044
19437093,0.239,0.125,-0.151,-0.034
19437094,-0.020,0.142,0.032,-0.098
19437095,-0.056,0.217,-0.071,-0.142
19437096,0.186,0.117,-0.110,-0.103
19437097,0.217,0.161,-0.129,0.012
19437098,0.029,0.203,-0.059,0.015
19437099,0.051,0.208,0.061,0.073
19437100,0.308,0.037,0.115,-0.002
19437101,0.283,-0.137,0.183,0.056
19437102,-0.051,-0.127,0.081,0.044
19437103,-0.249,-0.002,0.144,0.073
19437104,-0.205,-0.005,0.107,0.098
19437105,0.039,-0.215,0.244,0.151
19437106,0.037,-0.239,0.212,0.117
19437107,-0.269,-0.129,-0.120,0.029
19437108,-0.266,-0.173,0.090,0.076
19437109,0.103,-0.188,0.291,0.112
19437110,0.098,-0.098,0.029,0.156
19437111,0.063,-0.044,-0.110,0.068
19437112,-0.100,0.012,-0.063,-0.044
19437113,-0.024,0.078,-0.225,-0.020
19437114,0.088,0.068,-0.361,-0.059
19437115,0.073,-0.090,-0.342,-0.054
19437116,-0.132,-0.049,-0.078,-0.056
19437117,-0.120,0.232,-0.139,-0.071
19437118,0.017,0.513,-0.386,-0.146
19437119,0.103,0.144,-0.239,-0.137
19437120,-0.103,-0.090,-0.095,-0.071
19437121,-0.112,0.088,-0.286,-0.095
19437122,0.015,0.051,-0.076,-0.098
19437123,-0.105,0.071,0.029,-0.054
19437124,-0.054,-0.027,-0.139,-0.085
19437125,-0.081,-0.007,0.129,-0.137
19437126,-0.127,-0.149,0.205,-0.017
19437127,-0.051,-0.374,0.068,0.034
19437128,-0.005,-0.139,0.085,0.056
19437129,-0.042,-0.063,0.222,0.056
19437130,0.010,-0.232,0.322,0.027
19437131,0.020,-0.110,0.176,0.027
19437132,0.142,-0.134,0.056,0.088
19437133,0.120,-0.095,0.151,0.078
19437134,0.054,-0.134,0.120,0.039
19437135,0.029,-0.029,-0.161,-0.022
19437136,0.020,0.068,-0.002,-0.056
19437137,0.063,0.132,0.078,-0.034
19437138,0.039,0.051,0.012,0.000
19437139,0.044,0.061,-0.203,0.066
19437140,0.103,0.222,-0.095,0.012
19437141,0.134,0.078,-0.144,0.039
19437142,0.068,0.156,-0.188,-0.049
19437143,-0.024,-0.002,-0.020,-0.027
19437144,-0.166,0.105,-0.115,0.029
19437145,-0.049,-0.027,-0.093,0.027
19437146,0.139,-0.039,-0.015,0.100
19437147,0.088,-0.024,-0.078,0.142
19437148,-0.183,-0.112,0.017,0.068
19437149,-0.322,-0.005,0.029,-0.017
19437150,-0.176,-0.205,0.024,0.066
19437151,0.139,-0.161,0.027,0.061
19437152,0.051,-0.217,-0.061,0.173
19437153,-0.056,-0.159,0.017,0.071
19437154,-0.295,-0.068,0.200,-0.037
19437155,-0.171,-0.068,0.083,-0.049
19437156,0.190,0.042,0.054,0.042
19437157,0.229,0.044,0.071,0.142
19437158,-0.017,0.107,0.078,0.020
19437159,-0.349,0.066,0.071,-0.032
19437160,0.051,0.015,-0.007,-0.068
19437161,0.320,0.090,0.176,-0.078
19437162,0.205,0.166,0.085,-0.098
19437163,-0.020,0.234,-0.068,-0.129
19437164,0.217,0.142,0.046,-0.093
19437165,0.017,-0.071,0.164,0.002
19437166,-0.154,0.051,0.085,-0.017
19437167,0.151,-0.022,0.032,-0.073
19437168,-0.217,-0.049,0.095,0.000
19437169,-0.242,-0.120,0.137,-0.012
19437170,-0.005,-0.103,-0.002,-0.063
19437171,-0.081,-0.203,0.037,0.010
19437172,-0.457,-0.269,0.134,0.010
19437173,-0.591,-0.078,0.032,-0.012
19437174,-0.120,-0.137,0.022,-0.005
19437175,0.020,-0.215,0.085,0.007
19437176,-0.068,-0.264,-0.208,0.000
19437177,0.049,0.098,-0.195,-0.007
19437178,-0.002,0.115,0.039,-0.081
19437179,0.049,0.095,-0.017,-0.085
19437180,0.159,0.176,-0.295,-0.066
19437181,-0.059,0.278,-0.308,-0.144
19437182,0.012,0.178,-0.010,-0.259
19437183,0.347,0.054,0.032,-0.146
19437184,0.308,0.127,-0.190,-0.061
19437185,0.073,0.254,-0.164,0.088
19437186,0.090,0.242,-0.159,0.139
19437187,0.320,-0.044,0.010,0.076
19437188,0.278,-0.066,0.422,0.056
19437189,0.024,-0.237,0.168,0.117
19437190,-0.098,-0.208,0.054,0.234
19437191,-0.127,-0.237,0.315,0.215
19437192,-0.093,-0.200,0.171,0.132
19437193,-0.002,-0.076,0.156,0.020
19437194,-0.134,-0.098,0.027,0.122
19437195,-0.112,-0.063,0.173,0.203
19437196,0.078,-0.073,0.229,0.171
19437197,0.178,-0.071,-0.042,0.081
19437198,0.159,0.005,-0.110,-0.005
19437199,-0.068,0.066,-0.146,-0.039
19437200,-0.098,0.159,-0.212,-0.029
19437201,0.103,0.151,-0.151,-0.066
19437202,0.151,0.095,-0.244,-0.085
19437203,-0.032,0.100,-0.295,-0.134
19437204,-0.198,0.198,-0.134,-0.137
19437205,-0.122,0.183,-0.271,-0.149
19437206,0.049,0.049,-0.286,-0.127
19437207,0.010,-0.083,-0.356,-0.088
19437208,-0.049,0.134,-0.122,-0.066
19437209,-0.208,0.112,0.061,-0.122
19437210,-0.037,-0.042,0.054,-0.090
19437211,0.049,-0.171,-0.066,-0.015
19437212,-0.017,-0.073,-0.063,0.051
19437213,-0.088,-0.129,0.144,0.012
19437214,-0.007,-0.161,0.122,-0.012
19437215,0.056,-0.146,0.212,-0.037
19437216,0.046,-0.105,0.144,-0.002
19437217,0.024,-0.181,0.232,0.005
19437218,0.188,0.017,0.142,0.022
19437219,0.220,0.117,0.098,0.017
19437220,0.181,0.024,0.115,0.056
19437221,0.156,-0.056,0.273,0.037
19437222,0.105,-0.078,0.164,-0.012
19437223,0.095,0.151,-0.103,-0.034
19437224,0.115,0.100,-0.049,-0.010
19437225,0.137,0.000,0.090,0.037
19437226,0.049,0.100,-0.054,0.051
19437227,0.044,0.024,-0.200,0.056
19437228,0.051,0.220,-0.105,-0.015
19437229,0.010,-0.034,-0.037,0.046
19437230,-0.166,-0.122,0.007,0.054
19437231,-0.071,-0.081,-0.225,0.098
19437232,0.054,0.017,-0.193,0.061
19437233,0.068,0.056,0.088,0.042
19437234,-0.151,-0.029,-0.063,0.095
19437235,-0.283,-0.015,-0.132,0.093
19437236,-0.344,-0.090,-0.029,0.095
19437237,-0.095,-0.054,0.137,0.063
19437238,0.073,-0.225,0.020,0.054
19437239,0.012,-0.093,-0.164,-0.015
19437240,-0.261,0.042,0.186,0.010
19437241,-0.212,0.132,0.127,-0.027
19437242,0.137,-0.093,-0.032,0.051
19437243,0.339,-0.032,0.107,0.063
19437244,0.312,0.110,0.061,0.002
19437245,-0.210,0.027,-0.015,-0.083
19437246,-0.234,0.029,0.127,-0.103
19437247,0.142,0.083,0.007,-0.027
19437248,0.039,0.081,0.029,0.000
19437249,-0.112,0.159,0.125,0.002
19437250,0.002,0.015,0.054,-0.093
19437251,0.039,-0.068,-0.039,-0.112
19437252,0.076,0.105,0.212,-0.042
19437253,0.120,0.093,0.210,-0.024
19437254,-0.098,-0.171,-0.029,-0.032
19437255,-0.159,-0.066,0.093,0.029
19437256,-0.227,-0.134,-0.027,-0.015
19437257,0.198,-0.059,0.281,-0.103
19437258,-0.286,-0.103,-0.217,-0.054
19437259,-0.603,-0.110,-0.344,0.051
19437260,0.029,-0.024,0.156,0.085
19437261,0.322,-0.171,-0.037,0.054
19437262,-0.015,-0.112,-0.027,0.066
19437263,-0.083,0.093,-0.337,-0.120
19437264,0.237,0.112,-0.154,-0.142
19437265,0.251,0.034,-0.066,0.017
19437266,0.115,0.151,-0.081,0.049
19437267,-0.112,0.159,-0.452,-0.151
19437268,-0.151,0.027,-0.295,-0.215
19437269,0.054,-0.054,0.122,-0.090
19437270,0.271,0.024,-0.051,0.083
19437271,0.068,0.042,-0.151,0.205
19437272,0.007,0.017,0.015,0.132
19437273,0.271,-0.039,0.144,0.071
19437274,0.303,-0.095,0.105,0.061
19437275,0.171,-0.071,0.085,0.093
19437276,0.022,-0.166,-0.010,0.146
19437277,-0.051,-0.203,0.168,0.129
19437278,-0.181,-0.264,0.222,0.137
19437279,-0.171,-0.042,0.027,0.095
19437280,-0.032,-0.222,0.024,0.076
19437281,0.049,-0.085,0.051,0.061
19437282,0.046,0.144,0.042,0.012
19437283,0.173,-0.005,0.068,-0.049
19437284,0.117,0.037,0.042,0.039
19437285,0.088,0.027,-0.100,0.020
19437286,0.015,0.046,-0.117,0.007
19437287,0.059,-0.017,-0.042,-0.110
19437288,0.024,0.056,-0.110,-0.120
19437289,-0.242,0.171,-0.181,-0.083
19437290,-0.281,0.186,-0.193,-0.012
19437291,-0.232,0.027,-0.247,0.039
19437292,-0.046,-0.046,-0.117,-0.085
19437293,-0.010,-0.042,-0.090,-0.122
19437294,-0.068,0.012,-0.107,-0.093
19437295,-0.105,0.081,-0.095,0.000
19437296,0.059,-0.032,-0.063,-0.017
19437297,0.098,0.037,-0.100,-0.081
19437298,-0.027,0.020,-0.034,-0.129
19437299,-0.085,-0.054,0.083,-0.115
19437300,-0.022,-0.203,0.017,-0.007
19437301,0.015,-0.066,0.034,0.022
19437302,0.076,-0.022,0.217,0.090
19437303,0.071,-0.042,0.203,0.032
19437304,0.002,-0.115,0.093,0.024
19437305,-0.093,-0.090,0.181,-0.012
19437306,0.056,-0.112,0.166,0.049
19437307,0.054,-0.100,0.110,0.078
19437308,0.181,-0.027,0.125,0.022
19437309,0.237,-0.073,0.063,0.022
19437310,0.222,0.010,0.132,-0.002
19437311,0.122,-0.068,0.020,0.017
19437312,-0.063,-0.061,-0.059,0.024
19437313,-0.063,-0.156,-0.232,0.076
19437314,0.063,-0.005,-0.117,0.105
19437315,0.044,0.042,0.010,0.073
19437316,0.000,0.063,-0.037,0.015
19437317,0.020,0.046,-0.081,0.056
19437318,-0.090,-0.010,-0.132,0.007
19437319,-0.049,0.020,-0.193,0.076
19437320,0.020,-0.017,-0.129,0.083
19437321,0.076,-0.015,-0.054,0.027
19437322,-0.098,0.034,-0.073,-0.032
19437323,-0.276,-0.017,0.015,-0.010
19437324,-0.186,-0.078,-0.095,0.056
19437325,0.117,-0.002,0.005,0.068
19437326,0.168,0.051,0.034,0.078
19437327,-0.151,0.046,0.015,0.000
19437328,-0.312,0.078,0.120,0.022
19437329,0.071,-0.066,0.073,0.015
19437330,0.315,0.005,0.024,0.068
19437331,0.222,0.059,0.164,0.071
19437332,-0.151,0.093,0.139,-0.029
19437333,-0.215,-0.073,0.032,-0.085
19437334,-0.078,-0.176,0.054,-0.022
19437335,0.144,0.002,0.093,0.005
19437336,0.198,0.159,0.088,-0.042
19437337,0.002,0.105,0.085,-0.007
19437338,0.142,0.081,0.156,-0.046
19437339,0.132,0.034,0.037,0.005
19437340,-0.132,0.132,0.051,-0.017
19437341,0.134,0.117,0.015,-0.066
19437342,0.222,-0.061,0.054,-0.059
19437343,-0.059,-0.056,0.044,-0.029
19437344,-0.142,-0.071,0.066,0.027
19437345,-0.068,-0.066,0.149,-0.027
19437346,-0.261,-0.059,-0.085,-0.005
19437347,-0.276,-0.134,0.034,-0.037
19437348,0.164,-0.264,0.051,0.017
19437349,0.151,-0.171,-0.132,0.039
19437350,-0.046,-0.068,-0.229,0.049
19437351,-0.127,-0.042,-0.132,0.000
19437352,-0.015,-0.059,-0.015,-0.066
19437353,-0.034,0.007,-0.122,-0.039
19437354,-0.054,0.081,-0.220,-0.010
19437355,-0.159,-0.088,-0.317,-0.027
19437356,-0.081,0.000,-0.107,-0.186
19437357,0.203,0.010,-0.063,-0.132
19437358,0.239,0.161,-0.054,-0.068
19437359,0.066,0.049,-0.200,0.020
19437360,0.107,-0.012,0.034,0.054
19437361,0.308,0.176,-0.115,0.085
19437362,0.303,0.159,0.046,-0.020
19437363,0.012,-0.020,0.017,0.002
19437364,-0.063,-0.176,-0.059,0.034
19437365,-0.103,-0.146,0.171,0.002
19437366,-0.046,-0.139,0.364,0.039
19437367,0.029,-0.051,0.159,0.027
19437368,-0.085,-0.129,0.007,0.068
19437369,-0.093,-0.046,0.161,0.122
19437370,0.010,-0.117,0.200,0.073
19437371,0.024,-0.081,0.066,0.066
19437372,0.032,-0.098,-0.056,0.088
19437373,-0.010,-0.046,0.093,-0.002
19437374,-0.076,-0.095,0.000,-0.037
19437375,-0.088,-0.020,-0.215,-0.034
19437376,-0.068,0.093,-0.300,-0.076
19437377,-0.088,0.098,-0.234,-0.066
19437378,-0.122,0.176,-0.212,-0.027
19437379,-0.063,-0.039,-0.361,-0.046
19437380,0.037,0.210,-0.244,-0.076
19437381,0.010,0.259,-0.115,-0.049
19437382,0.042,0.020,-0.234,-0.081
19437383,0.022,0.010,-0.273,-0.042
19437384,0.037,0.059,-0.090,-0.054
19437385,-0.054,0.317,0.015,-0.120
19437386,-0.120,-0.059,-0.046,-0.088
19437387,-0.095,0.007,-0.134,-0.078
19437388,-0.071,0.005,0.020,-0.061
19437389,-0.059,-0.061,0.232,0.054
19437390,-0.088,-0.127,0.249,0.039
19437391,-0.137,-0.195,0.159,0.000
19437392,-0.073,-0.164,0.217,0.007
19437393,0.146,-0.291,0.344,0.039
19437394,0.127,-0.117,0.378,0.010
19437395,-0.012,0.037,0.166,0.034
19437396,-0.095,-0.090,0.117,0.076
19437397,0.034,-0.232,0.063,0.020
19437398,0.105,0.015,-0.037,-0.005
19437399,0.203,0.039,0.020,0.017
19437400,0.076,0.117,-0.020,-0.010
19437401,0.066,0.168,-0.085,0.034
19437402,0.173,0.203,-0.112,-0.032
19437403,0.066,0.212,-0.017,-0.120
19437404,0.046,0.183,-0.127,-0.073
19437405,0.127,0.251,-0.171,0.010
19437406,0.005,0.098,-0.129,0.049
19437407,-0.105,0.000,-0.032,-0.017
19437408,-0.002,0.088,-0.032,-0.042
19437409,-0.073,0.186,-0.134,-0.017
19437410,-0.208,0.051,0.022,0.083
19437411,-0.247,0.039,0.103,0.127
19437412,-0.063,0.020,0.056,0.125
19437413,0.027,-0.066,0.032,0.027
19437414,-0.017,-0.159,0.144,-0.032
19437415,-0.129,-0.078,0.103,0.010
19437416,-0.227,-0.015,0.105,0.129
19437417,0.068,-0.098,0.151,0.110
19437418,0.378,0.046,0.154,0.000
19437419,0.112,0.073,0.105,-0.085
19437420,-0.305,0.190,0.061,-0.022
19437421,-0.095,0.017,0.217,0.024
19437422,0.352,-0.017,0.227,0.059
19437423,0.476,0.205,0.073,0.007
19437424,0.071,0.271,-0.046,-0.115
