timestamp,bearing_1,bearing_2,bearing_3,bearing_4
18500053,-0.085,-0.073,0.188,-0.017
18500054,-0.471,-0.063,-0.085,0.022
18500055,-0.352,0.154,-0.134,-0.029
18500056,0.085,0.122,0.015,-0.059
18500057,0.212,0.046,-0.098,-0.095
18500058,0.012,0.046,-0.176,-0.112
18500059,-0.300,0.188,-0.132,-0.073
18500060,-0.242,0.264,-0.103,-0.081
18500061,0.171,0.232,-0.156,-0.093
18500062,0.347,0.195,-0.134,-0.051
18500063,0.083,0.281,-0.146,-0.063
18500064,-0.103,0.244,-0.037,-0.090
18500065,0.024,-0.005,-0.161,-0.034
18500066,0.081,-0.015,0.071,0.071
18500067,-0.132,-0.012,0.095,0.044
18500068,-0.376,-0.107,0.071,0.042
18500069,-0.239,-0.176,0.002,-0.042
18500070,0.022,-0.107,0.083,-0.029
18500071,-0.068,-0.134,0.229,0.056
18500072,-0.183,0.015,0.107,0.125
18500073,-0.134,-0.220,0.088,0.120
18500074,0.066,-0.132,0.063,0.083
18500075,0.217,0.115,0.159,0.020
18500076,0.051,0.103,0.039,0.000
18500077,-0.144,0.149,-0.068,-0.022
18500078,-0.183,-0.215,-0.090,-0.081
18500079,-0.059,-0.068,0.037,-0.002
18500080,0.115,0.129,-0.171,-0.022
18500081,0.005,0.259,-0.027,-0.005
18500082,-0.151,0.076,0.073,-0.164
18500083,-0.088,0.076,-0.071,-0.115
18500084,0.015,0.098,0.017,-0.095
18500085,0.002,0.034,-0.110,0.024
18500086,-0.137,0.022,-0.139,-0.029
18500087,-0.132,-0.088,-0.125,-0.122
18500088,-0.063,-0.076,0.015,-0.090
18500089,-0.151,-0.029,-0.002,-0.088
18500090,-0.222,0.020,0.022,-0.022
18500091,-0.215,-0.022,-0.039,0.037
18500092,-0.146,-0.068,0.122,0.005
18500093,-0.027,-0.195,0.049,-0.083
18500094,-0.017,-0.098,0.007,-0.078
18500095,-0.061,0.093,0.122,-0.051
18500096,-0.044,0.120,0.200,0.015
18500097,0.056,-0.020,0.100,0.007
18500098,0.015,-0.017,0.142,0.032
18500099,-0.098,0.068,0.122,-0.061
18500100,-0.037,0.110,0.095,-0.049
18500101,0.010,0.078,0.107,-0.034
18500102,0.112,0.051,0.015,-0.098
18500103,0.051,0.120,0.098,-0.076
18500104,-0.071,0.095,-0.073,-0.007
18500105,-0.056,0.183,-0.010,0.027
18500106,0.032,0.068,-0.059,-0.022
18500107,0.071,0.088,-0.034,-0.042
18500108,-0.110,-0.005,0.056,-0.029
18500109,-0.173,0.015,0.173,0.049
18500110,-0.100,0.068,-0.178,0.046
18500111,-0.093,0.051,0.078,0.017
18500112,-0.046,0.100,0.061,0.002
18500113,-0.039,0.078,0.044,-0.054
18500114,-0.007,0.076,0.010,-0.042
18500115,-0.029,-0.034,0.149,0.037
18500116,-0.012,0.183,0.085,0.017
18500117,-0.081,-0.017,-0.159,0.054
18500118,-0.098,0.024,-0.078,-0.039
18500119,-0.037,0.103,-0.071,-0.068
18500120,-0.044,0.098,-0.020,-0.020
18500121,-0.049,-0.007,0.156,0.081
18500122,-0.083,-0.137,0.149,0.020
18500123,-0.112,0.054,-0.015,0.068
18500124,-0.115,0.112,0.029,-0.015
18500125,0.032,0.095,0.029,-0.044
18500126,0.125,0.083,-0.029,-0.071
18500127,0.073,0.044,0.027,0.024
18500128,-0.098,0.039,0.076,0.037
18500129,-0.186,-0.027,-0.046,0.020
18500130,0.007,0.076,-0.051,-0.034
18500131,0.325,0.127,0.178,-0.020
18500132,0.208,0.110,0.093,-0.044
18500133,-0.149,0.046,0.085,-0.046
18500134,-0.234,0.149,-0.002,-0.010
18500135,0.078,0.068,0.110,0.015
18500136,-0.247,-0.098,0.222,-0.032
18500137,-0.054,-0.142,0.095,-0.046
18500138,0.020,-0.122,0.020,0.015
18500139,0.017,-0.125,-0.208,-0.010
18500140,-0.115,-0.090,0.066,0.012
18500141,-0.339,0.103,-0.029,-0.024
18500142,-0.217,0.122,0.005,-0.066
18500143,0.115,-0.034,-0.078,-0.088
18500144,0.112,-0.027,-0.051,-0.166
18500145,-0.112,0.151,-0.002,-0.168
18500146,-0.310,0.027,0.056,-0.093
18500147,0.037,0.027,0.007,-0.083
18500148,0.286,0.000,-0.171,-0.117
18500149,0.220,0.129,-0.237,-0.051
18500150,-0.044,0.164,-0.022,-0.063
18500151,0.032,0.076,0.225,0.002
18500152,0.229,-0.042,0.017,-0.024
18500153,0.100,0.186,-0.029,0.007
18500154,-0.159,0.054,0.095,-0.024
18500155,-0.146,-0.105,0.083,-0.034
18500156,-0.017,0.037,-0.005,-0.061
18500157,0.134,-0.020,-0.005,-0.051
18500158,0.007,-0.063,0.059,0.049
18500159,-0.010,-0.044,0.200,0.073
18500160,0.068,-0.056,0.022,0.042
18500161,-0.010,-0.083,0.068,0.022
18500162,-0.103,-0.139,0.156,0.061
18500163,0.024,-0.034,-0.068,0.039
18500164,0.149,0.017,-0.051,-0.017
18500165,0.059,-0.007,0.195,-0.005
18500166,-0.159,-0.088,0.044,-0.029
18500167,-0.198,0.044,-0.251,0.015
18500168,-0.015,0.002,-0.176,-0.005
18500169,0.034,0.068,-0.039,-0.039
18500170,-0.032,-0.005,0.005,-0.095
18500171,-0.029,-0.027,-0.210,-0.049
18500172,0.000,0.156,0.012,-0.056
18500173,0.034,0.127,0.051,-0.017
18500174,0.027,-0.071,-0.178,0.002
18500175,-0.027,0.049,-0.193,-0.066
18500176,-0.034,0.166,0.007,-0.127
18500177,-0.032,0.059,0.198,-0.181
18500178,-0.054,0.002,0.022,-0.117
18500179,-0.005,0.093,0.183,-0.039
18500180,-0.134,0.005,0.295,0.081
18500181,-0.161,-0.054,0.176,0.049
18500182,0.085,0.010,-0.010,0.017
18500183,0.156,-0.037,0.183,-0.029
18500184,-0.005,-0.042,0.325,-0.027
18500185,-0.112,-0.186,0.154,-0.046
18500186,0.051,-0.088,-0.190,-0.010
18500187,0.173,0.049,-0.039,0.007
18500188,0.166,-0.107,0.291,0.042
18500189,0.049,-0.083,0.054,-0.063
18500190,-0.127,0.132,0.039,-0.076
18500191,-0.002,0.266,0.156,-0.029
18500192,0.144,0.024,-0.054,0.098
18500193,0.164,0.068,0.103,0.129
18500194,0.042,0.164,-0.054,-0.054
18500195,0.037,0.188,-0.229,-0.105
18500196,0.105,0.039,-0.161,-0.110
18500197,0.161,0.002,-0.066,0.093
18500198,0.056,0.110,0.076,0.144
18500199,-0.125,-0.029,0.078,0.132
18500200,-0.088,-0.071,-0.066,-0.002
18500201,0.017,-0.042,-0.005,-0.061
18500202,0.017,0.010,-0.022,-0.034
18500203,-0.083,-0.059,0.183,0.081
18500204,-0.090,-0.156,0.188,0.171
18500205,-0.020,-0.063,-0.081,0.134
18500206,-0.051,-0.081,0.042,0.059
18500207,-0.059,-0.251,0.137,0.010
18500208,0.012,-0.159,-0.037,-0.039
18500209,0.037,0.002,-0.183,0.088
18500210,-0.051,-0.037,-0.005,0.105
18500211,-0.002,-0.112,0.129,0.078
18500212,0.107,-0.105,-0.156,-0.017
18500213,0.286,0.032,-0.107,-0.066
18500214,0.183,0.066,0.093,-0.098
18500215,0.107,0.154,-0.059,-0.020
18500216,0.134,0.068,-0.215,0.046
18500217,0.266,0.032,0.122,0.015
18500218,0.242,0.166,0.171,-0.044
18500219,-0.010,0.139,-0.032,-0.088
18500220,-0.181,0.100,0.007,-0.120
18500221,-0.198,-0.061,0.002,-0.090
18500222,-0.044,-0.166,0.144,0.022
18500223,-0.100,-0.225,0.112,0.122
18500224,0.032,-0.210,-0.017,0.083
18500225,0.112,-0.266,-0.017,0.010
18500226,-0.144,-0.239,0.139,0.071
18500227,-0.410,-0.049,-0.002,0.132
18500228,-0.247,0.037,-0.098,0.039
18500229,0.095,-0.039,-0.093,0.007
18500230,0.085,-0.061,-0.024,-0.083
18500231,0.034,0.010,-0.312,-0.146
18500232,-0.291,0.046,-0.315,-0.107
18500233,-0.164,-0.024,-0.127,-0.088
18500234,0.286,0.078,-0.208,-0.005
18500235,0.337,0.200,-0.237,-0.037
18500236,0.110,0.208,-0.203,-0.066
18500237,0.051,0.112,-0.166,-0.037
18500238,0.117,0.034,-0.063,0.085
18500239,0.120,-0.032,-0.078,0.168
18500240,-0.090,-0.068,-0.144,0.039
18500241,-0.166,-0.017,-0.081,-0.085
18500242,-0.015,-0.042,0.017,-0.105
18500243,0.039,-0.190,0.159,-0.012
18500244,-0.068,-0.229,0.005,0.103
18500245,-0.137,-0.190,-0.093,0.173
18500246,-0.046,-0.117,0.120,0.171
18500247,0.112,-0.112,0.166,0.159
18500248,0.107,-0.110,0.037,0.142
18500249,-0.017,-0.173,-0.095,0.110
18500250,-0.022,-0.112,-0.034,0.032
18500251,-0.010,-0.059,-0.007,0.132
18500252,0.005,-0.076,0.039,0.142
18500253,0.063,0.051,-0.112,0.137
18500254,0.081,0.061,-0.117,-0.049
18500255,0.010,0.029,-0.164,-0.098
18500256,0.056,0.042,-0.291,-0.039
18500257,0.132,0.051,-0.317,0.037
18500258,0.110,0.046,-0.083,-0.022
18500259,0.093,0.129,-0.117,-0.059
18500260,-0.049,0.042,-0.303,-0.098
18500261,0.073,0.073,-0.027,-0.110
18500262,0.037,0.093,0.015,-0.078
18500263,-0.049,-0.107,-0.120,-0.012
18500264,0.005,-0.010,-0.188,0.034
18500265,-0.022,0.037,0.093,0.032
18500266,-0.039,-0.120,0.178,-0.022
18500267,-0.032,-0.203,0.051,-0.059
18500268,0.015,-0.183,0.366,-0.034
18500269,-0.010,-0.144,0.396,0.024
18500270,-0.056,-0.200,0.186,0.071
18500271,0.078,-0.100,-0.059,0.137
18500272,0.134,-0.107,0.176,0.066
18500273,0.042,-0.100,0.181,0.071
18500274,0.068,-0.156,0.039,-0.032
18500275,0.132,-0.034,-0.015,-0.046
18500276,0.156,0.007,0.032,0.010
18500277,0.137,0.083,-0.105,0.049
18500278,0.127,0.088,-0.088,-0.015
18500279,0.112,0.195,-0.098,-0.093
18500280,0.188,0.247,0.100,-0.115
18500281,0.239,-0.068,-0.090,-0.076
18500282,0.188,0.269,-0.273,0.017
18500283,0.149,0.208,-0.042,0.061
18500284,0.088,-0.183,0.154,-0.029
18500285,-0.068,-0.125,-0.154,-0.110
18500286,-0.103,-0.039,-0.093,-0.051
18500287,-0.107,-0.046,0.171,-0.012
18500288,-0.066,-0.103,0.063,0.139
18500289,-0.071,-0.083,-0.024,0.166
18500290,-0.127,-0.137,-0.005,0.156
18500291,-0.132,-0.281,0.164,0.073
18500292,-0.066,-0.151,0.005,0.027
18500293,0.107,-0.059,0.024,0.051
18500294,0.076,-0.017,-0.083,0.027
18500295,-0.078,0.012,-0.056,0.039
18500296,-0.017,-0.132,0.090,0.029
18500297,0.095,-0.020,-0.034,-0.005
18500298,0.186,0.005,0.032,-0.012
18500299,0.225,0.159,-0.071,0.037
18500300,0.237,0.208,-0.078,0.002
18500301,0.071,0.186,0.005,-0.095
18500302,0.027,0.107,-0.059,-0.095
18500303,0.190,0.176,-0.134,-0.059
18500304,0.254,0.129,0.044,-0.071
18500305,0.212,0.076,0.010,-0.103
18500306,-0.178,0.024,-0.090,-0.037
18500307,-0.266,0.073,0.000,0.000
18500308,0.073,-0.005,0.188,0.098
18500309,-0.105,-0.146,0.132,0.078
18500310,-0.154,-0.193,-0.022,0.015
18500311,-0.037,-0.305,0.022,0.005
18500312,0.291,-0.215,0.132,0.098
18500313,0.049,-0.115,0.110,0.144
18500314,-0.320,-0.112,-0.132,0.107
18500315,-0.244,-0.120,-0.093,-0.017
18500316,0.190,-0.151,-0.154,-0.039
18500317,0.444,-0.022,-0.203,-0.100
18500318,0.132,0.178,-0.168,-0.083
18500319,-0.286,0.181,-0.100,-0.049
18500320,-0.063,0.042,-0.183,-0.081
18500321,0.535,0.129,-0.137,-0.125
18500322,0.500,0.061,-0.232,-0.063
18500323,0.039,0.193,-0.139,0.010
18500324,0.000,0.059,-0.056,0.042
18500325,0.210,-0.066,-0.056,0.061
18500326,0.195,-0.024,-0.022,0.093
18500327,-0.132,-0.166,-0.127,0.088
18500328,-0.300,-0.156,0.203,-0.017
18500329,-0.137,-0.237,0.105,-0.012
18500330,0.168,-0.347,-0.039,0.068
18500331,0.078,-0.198,0.103,0.139
18500332,-0.139,-0.115,0.142,0.154
18500333,-0.039,-0.100,-0.125,0.144
18500334,0.156,-0.063,0.017,0.146
18500335,0.273,-0.117,0.269,0.095
18500336,0.054,-0.076,-0.027,0.039
18500337,-0.059,0.032,-0.139,-0.005
18500338,0.056,0.032,0.039,0.020
18500339,0.149,-0.039,0.037,-0.015
18500340,0.049,0.134,-0.244,0.032
18500341,-0.100,0.100,-0.266,-0.034
18500342,-0.037,0.032,-0.237,-0.032
18500343,0.112,0.032,0.195,-0.051
18500344,0.093,0.054,-0.010,-0.066
18500345,0.029,0.103,-0.300,-0.012
18500346,-0.051,0.085,-0.139,0.039
18500347,-0.071,-0.049,0.044,0.063
18500348,-0.081,-0.007,-0.188,-0.022
18500349,-0.117,-0.054,-0.010,-0.049
18500350,-0.178,-0.164,-0.095,-0.027
18500351,-0.161,-0.110,-0.049,0.093
18500352,0.020,-0.088,0.073,0.129
18500353,0.066,-0.134,0.027,0.059
18500354,-0.032,-0.146,0.093,-0.022
18500355,-0.095,-0.154,0.005,0.017
18500356,0.042,-0.100,0.029,0.015
18500357,0.159,0.063,0.066,0.034
18500358,0.093,-0.015,-0.010,0.029
18500359,0.037,0.081,0.010,0.002
18500360,0.073,0.159,0.066,-0.017
18500361,0.127,0.027,-0.066,-0.093
18500362,0.227,-0.007,0.005,-0.024
18500363,0.095,-0.012,0.059,0.007
18500364,0.034,0.144,-0.071,0.046
18500365,0.137,0.159,-0.068,0.024
18500366,0.151,0.042,-0.073,0.054
18500367,0.081,0.144,0.010,-0.020
18500368,-0.056,-0.090,0.012,-0.071
18500369,-0.063,-0.173,0.022,0.002
18500370,-0.105,-0.117,-0.059,0.046
18500371,-0.132,-0.088,0.088,0.049
18500372,-0.144,-0.115,-0.022,0.083
18500373,-0.056,-0.183,-0.076,0.046
18500374,-0.032,-0.063,0.005,0.042
18500375,-0.032,-0.120,-0.012,0.061
18500376,-0.037,-0.078,-0.107,0.142
18500377,-0.039,-0.032,-0.061,0.081
18500378,0.002,0.127,0.027,-0.017
18500379,0.037,0.127,-0.093,-0.059
18500380,0.129,0.112,-0.144,0.017
18500381,0.103,0.139,-0.056,0.068
18500382,0.015,-0.059,0.117,0.049
18500383,-0.039,0.139,-0.081,-0.044
18500384,0.076,0.139,-0.146,-0.085
18500385,0.212,0.098,-0.012,-0.076
18500386,0.198,0.061,0.107,-0.051
18500387,0.012,0.056,0.071,-0.002
18500388,-0.063,0.024,0.010,-0.039
18500389,-0.054,0.027,0.149,-0.071
18500390,0.068,-0.037,0.107,-0.073
18500391,0.364,-0.068,0.068,0.024
18500392,0.164,-0.039,0.156,0.063
18500393,-0.359,-0.039,0.249,0.054
18500394,-0.276,-0.088,0.049,0.037
18500395,0.186,-0.164,0.215,0.039
18500396,-0.305,-0.183,0.181,0.037
18500397,-0.476,-0.105,0.039,0.002
18500398,0.103,-0.251,0.015,-0.022
18500399,0.396,-0.010,0.042,-0.005
18500400,0.027,0.103,0.027,0.063
18500401,-0.347,0.042,0.002,-0.110
18500402,-0.181,0.093,-0.085,-0.178
18500403,0.188,0.105,-0.173,-0.159
18500404,0.229,0.168,-0.093,-0.044
18500405,-0.012,0.115,-0.300,-0.068
18500406,-0.310,0.049,-0.249,-0.134
18500407,-0.024,0.071,-0.090,-0.085
18500408,0.261,0.176,-0.027,-0.024
18500409,0.100,0.210,-0.227,-0.100
18500410,-0.127,-0.002,0.039,-0.081
18500411,-0.007,-0.183,0.000,0.017
18500412,0.112,-0.293,0.015,0.139
18500413,-0.027,-0.212,-0.049,0.120
18500414,-0.295,-0.039,0.200,0.037
18500415,-0.264,-0.117,0.100,-0.027
18500416,-0.029,-0.024,-0.083,0.022
18500417,0.051,-0.127,0.059,0.127
18500418,-0.024,-0.205,0.205,0.144
18500419,-0.115,-0.154,-0.042,0.125
18500420,0.061,0.020,-0.059,-0.017
18500421,0.242,0.105,0.237,-0.042
18500422,0.247,-0.012,0.112,-0.044
18500423,0.032,0.005,0.068,-0.029
18500424,-0.063,0.095,-0.085,-0.027
18500425,0.100,-0.032,-0.095,-0.015
18500426,0.161,-0.090,-0.071,-0.039
18500427,0.044,0.115,-0.129,-0.049
18500428,-0.149,0.071,-0.183,-0.066
18500429,-0.120,0.085,-0.107,-0.061
18500430,0.044,-0.054,-0.046,-0.037
18500431,0.083,-0.076,-0.076,0.020
18500432,0.005,0.042,-0.059,-0.017
18500433,-0.068,0.193,-0.046,-0.051
18500434,-0.110,0.032,0.107,-0.076
18500435,-0.051,-0.010,-0.139,0.012
18500436,-0.007,-0.024,-0.078,0.059
18500437,-0.044,0.000,0.090,0.046
18500438,-0.056,0.066,0.088,-0.059
18500439,-0.017,0.024,0.012,-0.032
18500440,0.024,-0.122,0.088,-0.012
18500441,-0.002,-0.100,0.073,0.093
18500442,0.044,0.017,0.095,0.090
18500443,0.046,-0.051,0.037,-0.022
18500444,0.127,-0.112,-0.015,-0.103
18500445,0.027,-0.066,0.061,-0.068
18500446,-0.081,-0.044,0.105,0.051
18500447,0.037,0.068,0.115,0.061
18500448,0.061,0.071,-0.012,-0.034
18500449,0.093,0.032,0.024,-0.076
18500450,0.056,-0.010,-0.073,0.012
18500451,0.049,0.039,0.066,0.032
18500452,0.017,0.022,0.015,-0.022
18500453,0.020,0.129,-0.085,-0.059
18500454,0.100,-0.051,-0.054,-0.012
18500455,0.093,0.032,-0.029,0.000
18500456,-0.002,0.015,-0.027,0.107
18500457,0.017,0.056,-0.066,0.093
18500458,-0.061,-0.005,0.054,0.012
18500459,-0.056,-0.034,0.027,-0.027
18500460,-0.107,0.044,0.044,0.034
18500461,-0.083,-0.012,-0.015,0.027
18500462,0.027,-0.002,0.056,0.054
18500463,-0.020,-0.032,0.083,0.015
18500464,-0.137,-0.044,-0.029,0.007
18500465,-0.146,-0.010,0.029,0.002
18500466,-0.127,-0.027,0.093,0.049
18500467,-0.115,-0.085,-0.027,0.032
18500468,-0.044,-0.049,-0.022,0.032
18500469,-0.054,-0.039,0.198,-0.010
18500470,-0.071,-0.034,0.010,-0.015
18500471,-0.056,-0.034,-0.073,-0.034
18500472,0.134,0.010,0.017,-0.037
18500473,0.215,0.115,0.122,-0.010
18500474,0.107,0.132,-0.022,0.032
18500475,-0.120,0.032,-0.049,-0.098
18500476,-0.002,0.046,0.007,-0.142
18500477,0.186,0.125,0.081,-0.120
18500478,0.273,0.093,0.032,-0.012
18500479,-0.017,0.105,-0.044,-0.022
18500480,-0.161,0.076,0.010,0.012
18500481,-0.024,-0.068,0.078,0.071
18500482,-0.178,-0.244,0.161,-0.022
18500483,-0.220,-0.203,0.083,-0.095
18500484,-0.078,-0.039,0.000,-0.020
18500485,0.034,0.010,0.076,0.125
18500486,-0.225,-0.225,0.164,0.176
18500487,-0.320,-0.005,-0.164,-0.012
18500488,-0.061,0.115,0.042,-0.188
18500489,0.110,-0.193,0.081,-0.132
18500490,0.066,-0.061,-0.081,0.002
18500491,-0.056,-0.005,-0.286,0.000
18500492,-0.095,-0.020,-0.151,-0.107
18500493,0.000,-0.081,-0.066,-0.034
18500494,0.229,0.022,-0.120,-0.039
18500495,0.188,0.354,-0.195,-0.012
18500496,-0.046,0.149,-0.029,-0.073
18500497,0.129,0.002,-0.056,0.002
18500498,0.254,0.044,-0.237,0.115
18500499,0.056,0.120,-0.168,0.059
18500500,-0.186,-0.024,0.056,-0.081
18500501,-0.176,-0.112,0.095,-0.046
18500502,-0.066,-0.112,-0.073,-0.056
18500503,-0.022,-0.115,0.012,0.088
18500504,-0.037,0.005,0.044,0.183
18500505,-0.183,-0.044,0.134,0.151
18500506,-0.015,-0.020,0.122,0.034
18500507,0.266,-0.178,0.115,0.012
18500508,0.164,-0.129,0.068,0.059
18500509,-0.134,-0.015,0.100,0.103
18500510,-0.212,-0.103,0.051,0.093
18500511,0.022,-0.022,0.046,-0.015
18500512,0.110,-0.183,0.061,-0.012
18500513,0.073,0.007,-0.046,-0.015
18500514,-0.132,0.205,-0.054,0.012
18500515,-0.164,0.078,-0.100,-0.012
18500516,-0.002,0.020,0.012,-0.032
18500517,0.171,0.042,-0.100,-0.032
18500518,0.083,0.173,-0.198,0.027
18500519,-0.059,0.190,-0.129,-0.010
18500520,-0.012,0.159,-0.022,-0.090
18500521,0.012,0.024,-0.142,-0.156
18500522,-0.015,0.105,-0.107,-0.105
18500523,-0.071,0.173,-0.137,-0.085
18500524,-0.117,0.032,-0.034,-0.056
18500525,-0.081,-0.020,0.176,-0.017
18500526,0.046,0.032,0.142,-0.132
18500527,0.117,0.000,0.061,-0.032
18500528,-0.020,-0.076,0.098,0.088
18500529,-0.112,-0.186,0.195,0.088
18500530,-0.066,-0.132,0.146,0.007
18500531,-0.002,-0.159,0.085,-0.010
18500532,0.000,-0.168,0.022,0.110
18500533,0.000,-0.076,0.149,0.012
18500534,-0.022,0.085,0.112,0.005
18500535,-0.088,0.059,0.037,0.044
18500536,-0.015,0.002,-0.046,0.051
18500537,0.134,0.002,0.010,0.015
18500538,0.110,0.105,-0.042,0.020
18500539,0.117,0.173,-0.071,-0.054
18500540,0.188,0.208,0.012,-0.090
18500541,0.134,0.195,-0.005,-0.078
18500542,-0.054,0.142,0.002,0.061
18500543,0.005,0.054,-0.061,0.029
18500544,0.024,0.027,-0.037,-0.017
18500545,-0.010,-0.015,-0.066,-0.090
18500546,-0.095,-0.088,-0.024,-0.061
18500547,-0.061,0.078,0.098,-0.007
18500548,-0.127,-0.049,0.056,0.112
18500549,-0.090,-0.056,-0.098,0.090
18500550,-0.081,-0.044,0.205,-0.005
18500551,-0.056,0.037,0.237,-0.034
18500552,-0.066,0.068,-0.117,0.054
18500553,-0.178,-0.046,-0.044,0.063
18500554,-0.146,-0.081,0.054,0.085
18500555,-0.020,-0.120,0.066,0.071
18500556,0.027,-0.110,-0.100,0.005
18500557,0.024,0.015,0.144,-0.056
18500558,0.054,0.083,0.044,-0.042
18500559,0.159,0.093,-0.029,0.046
18500560,0.088,0.088,0.051,0.093
18500561,0.044,0.029,0.039,-0.034
18500562,0.125,0.085,-0.095,-0.090
18500563,0.222,0.166,0.005,-0.073
18500564,0.266,0.210,0.098,-0.046
18500565,0.042,0.103,0.049,-0.063
18500566,-0.403,0.022,-0.112,-0.046
18500567,-0.217,-0.015,-0.044,-0.049
18500568,0.098,-0.046,0.217,-0.005
18500569,-0.410,-0.208,0.210,0.046
18500570,-0.386,-0.132,0.200,-0.051
18500571,0.222,-0.120,0.027,-0.020
18500572,0.220,-0.195,0.039,0.103
18500573,-0.205,-0.303,0.063,0.066
18500574,-0.420,-0.120,-0.151,-0.002
18500575,-0.134,-0.005,-0.005,-0.042
18500576,0.127,-0.090,-0.039,-0.076
18500577,0.146,-0.146,-0.105,-0.044
18500578,-0.090,0.042,-0.286,-0.020
18500579,-0.388,0.090,-0.273,-0.093
18500580,-0.137,0.049,-0.134,-0.051
18500581,0.286,0.234,-0.234,-0.129
18500582,0.186,0.217,-0.325,-0.042
18500583,0.063,0.215,-0.002,-0.029
18500584,0.044,0.178,-0.100,0.046
18500585,0.056,0.085,-0.115,0.024
18500586,-0.007,0.103,-0.156,-0.046
18500587,-0.183,-0.056,0.054,-0.059
18500588,-0.220,-0.039,0.144,-0.078
18500589,-0.034,-0.022,-0.037,-0.015
18500590,-0.115,-0.037,0.046,0.068
18500591,-0.203,-0.164,0.134,0.139
18500592,-0.208,-0.122,0.107,0.151
18500593,0.032,-0.110,0.134,0.071
18500594,0.125,-0.032,0.161,0.073
18500595,0.034,-0.039,0.215,0.137
18500596,-0.063,-0.078,0.154,0.073
18500597,-0.042,0.061,-0.005,-0.012
18500598,0.044,-0.034,0.037,-0.007
18500599,0.066,0.037,-0.068,-0.010
18500600,0.039,0.132,-0.103,-0.012
18500601,-0.049,0.122,-0.017,0.027
18500602,0.063,0.308,-0.061,0.010
18500603,0.144,0.183,-0.110,-0.085
18500604,-0.012,-0.051,-0.244,-0.115
18500605,0.076,-0.012,-0.237,-0.125
18500606,0.139,0.127,-0.183,-0.098
18500607,-0.010,0.146,-0.110,-0.095
18500608,-0.034,0.110,-0.186,-0.122
18500609,0.017,-0.007,-0.046,-0.112
18500610,0.020,-0.022,0.020,0.034
18500611,-0.193,-0.151,0.056,0.107
18500612,-0.181,-0.100,-0.044,0.088
18500613,-0.081,-0.144,0.085,-0.015
18500614,-0.054,-0.149,0.088,0.007
18500615,-0.049,-0.039,0.090,0.032
18500616,-0.098,-0.037,-0.002,0.054
18500617,-0.042,-0.146,0.049,0.044
18500618,0.020,-0.151,0.188,0.068
18500619,0.110,-0.093,0.225,0.046
18500620,0.054,-0.046,0.056,-0.005
18500621,-0.020,0.078,-0.017,-0.029
18500622,0.034,-0.005,0.049,-0.022
18500623,0.039,0.183,0.042,0.017
18500624,0.115,0.129,0.134,-0.032
18500625,0.076,0.146,-0.178,-0.095
18500626,0.083,0.215,-0.005,-0.063
18500627,0.083,0.176,-0.146,-0.046
18500628,-0.015,0.098,-0.054,0.098
18500629,-0.073,-0.017,-0.022,0.042
18500630,-0.083,-0.081,-0.095,-0.056
18500631,-0.059,0.020,0.151,0.010
18500632,-0.037,-0.024,0.205,0.039
18500633,-0.085,0.002,0.073,0.044
18500634,-0.137,-0.063,0.093,0.042
18500635,-0.190,-0.034,0.134,-0.029
18500636,-0.156,-0.107,0.066,-0.024
18500637,-0.066,-0.105,0.051,0.039
18500638,-0.022,0.020,0.085,-0.029
18500639,-0.029,-0.032,0.134,-0.005
18500640,-0.017,0.022,0.090,0.015
18500641,0.005,0.049,-0.022,0.010
18500642,0.083,0.037,0.005,-0.005
18500643,0.088,-0.090,0.227,-0.027
18500644,0.154,0.115,-0.100,-0.032
18500645,0.176,0.066,-0.059,-0.049
18500646,0.112,0.137,-0.112,-0.049
18500647,0.159,0.110,-0.298,-0.095
18500648,-0.039,0.105,-0.078,-0.115
18500649,-0.073,0.103,0.063,-0.125
18500650,-0.037,0.085,0.051,-0.127
18500651,0.005,0.042,0.049,-0.049
18500652,0.044,-0.022,0.088,0.076
18500653,-0.110,-0.112,0.085,0.076
18500654,-0.122,-0.205,0.049,0.027
18500655,-0.032,-0.044,0.027,-0.071
18500656,-0.376,-0.244,0.198,0.017
18500657,-0.303,-0.203,-0.034,0.132
18500658,0.027,-0.137,0.083,0.164
18500659,0.105,-0.142,0.059,0.088
18500660,-0.017,0.005,-0.034,0.012
18500661,-0.396,0.066,-0.122,-0.005
18500662,-0.107,0.066,0.002,0.002
18500663,0.273,0.110,0.095,-0.042
18500664,0.164,0.044,-0.103,-0.049
18500665,-0.181,0.146,-0.151,-0.042
18500666,-0.310,0.112,-0.183,-0.112
18500667,0.042,0.078,-0.088,-0.083
18500668,0.237,0.139,-0.161,-0.032
18500669,0.071,0.195,-0.029,-0.027
18500670,-0.093,0.103,-0.120,-0.049
18500671,0.022,-0.046,-0.073,-0.049
18500672,0.129,-0.044,0.017,0.044
18500673,-0.068,-0.027,0.007,0.127
18500674,-0.242,-0.076,0.046,0.071
18500675,-0.095,-0.068,-0.012,-0.044
18500676,0.012,-0.085,0.151,-0.032
18500677,0.007,-0.110,0.134,0.039
18500678,-0.071,-0.095,0.151,0.093
18500679,-0.020,-0.061,0.120,0.015
18500680,0.049,-0.044,0.020,0.017
18500681,0.234,-0.054,-0.088,0.029
18500682,0.205,-0.032,0.049,0.059
18500683,0.002,0.024,-0.010,-0.032
18500684,-0.015,0.159,-0.046,-0.100
18500685,0.049,0.024,-0.088,-0.095
